data,sad,sygnatura,wynik,charakter,przyczyna,rodzaj,opis,link,nsa_sygnatura,nsa_link,nsa_zmienil,zrodlo
2025-07-02,WSA we Wrocławiu,IV SAB/Wr 576/25,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.",Pobyt czasowy i praca,Skarga na bezczynność i przewlekłe prowadzenie postępowania została w całości odrzucona z powodu nieusunięcia braków formalnych; zarzutów wobec Wojewody nie rozpoznano merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/14AAD25D98,,,,cbosa
2025-07-02,WSA we Wrocławiu,IV SAB/Wr 577/25,Negatywny,Procesowy,Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.,Skarga na bezczynność i przewlekłe prowadzenie postępowania w sprawie zezwolenia na pobyt czasowy i pracę,Skarga została w całości odrzucona z powodu nieuzupełnienia braku formalnego polegającego na niezłożeniu pełnomocnictwa lub jego uwierzytelnionego odpisu. Zarzuty bezczynności i przewlekłości nie zostały rozpoznane merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/DBFD99186D,,,,cbosa
2025-07-03,WSA w Gliwicach,II SAB/Gl 80/25,Negatywny,Procesowy,Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.; Nie uzupełniono wymaganego podpisu pod skargą lub innym pismem.,Bezczynność w sprawie zezwolenia na pobyt czasowy,Skarga na bezczynność została w całości odrzucona bez merytorycznej oceny bezczynności. Ubocznie zwrócono skarżącemu wpis w kwocie 100 zł.,https://orzeczenia.nsa.gov.pl/doc/592BD679A8,,,,cbosa
2025-07-03,WSA we Wrocławiu,II SAB/Wr 145/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Pobyt czasowy i praca – skarga na bezczynność i przewlekłe prowadzenie postępowania,Skarga została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/BBF4D7D8FC,,,,cbosa
2025-07-03,WSA we Wrocławiu,II SAB/Wr 205/25,Pozytywny,Merytoryczny,,Pobyt czasowy i praca,Uzyskano stwierdzenie przewlekłości postępowania (także w kwalifikowanej postaci) w sprawie zaświadczenia dotyczącego wniosku o pobyt czasowy i pracę.,https://orzeczenia.nsa.gov.pl/doc/6B8B9B9E75,,,,cbosa
2025-07-03,WSA we Wrocławiu,II SAB/Wr 346/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Pobyt czasowy i praca,Skarga A. L. na bezczynność Wojewody Dolnośląskiego została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/A8241795BE,,,,cbosa
2025-07-03,WSA we Wrocławiu,II SAB/Wr 391/25,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,"Uzyskała stwierdzenie przewlekłego prowadzenia postępowania przez Wojewodę (bez kwalifikacji rażącego naruszenia) oraz zasądzenie zwrotu kosztów; postępowanie w zakresie zobowiązania organu umorzono, a oddalono żądanie sumy pieniężnej.",https://orzeczenia.nsa.gov.pl/doc/751102FAB9,,,,cbosa
2025-07-03,WSA we Wrocławiu,II SAB/Wr 392/25,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,Sąd stwierdził przewlekłe prowadzenie postępowania przez organ (bez charakteru rażącego naruszenia prawa). Odmówił jednak przyznania sumy pieniężnej.,https://orzeczenia.nsa.gov.pl/doc/7837974F54,,,,cbosa
2025-07-03,WSA we Wrocławiu,II SAB/Wr 484/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Zezwolenie na pobyt czasowy i pracę – bezczynność i przewlekłość,Skarga na bezczynność i przewlekłe prowadzenie postępowania została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/5F81564761,,,,cbosa
2025-07-03,WSA w Gdańsku,III SAB/Gd 112/25,Pozytywny,Merytoryczny,,Pobyt czasowy,Utrzymano korzystne rozstrzygnięcie w zakresie bezczynności organu w sprawie udzielenia zezwolenia na pobyt czasowy; sprostowano jedynie błędnie wpisane nazwisko skarżącej.,https://orzeczenia.nsa.gov.pl/doc/295F490DE0,II OSK 2038/25,https://orzeczenia.nsa.gov.pl/doc/953FE35D2F,Nie,cbosa
2025-07-03,WSA w Gdańsku,III SAB/Gd 214/25,Negatywny,Procesowy,"Skarżący albo jego pełnomocnik skutecznie cofnął skargę, a postępowanie umorzono.",Zezwolenie na pobyt czasowy – skarga na bezczynność Wojewody,"Postępowanie sądowe umorzono wskutek skutecznego cofnięcia skargi. Skarżąca nie uzyskała merytorycznego stwierdzenia bezczynności ani zobowiązania organu do działania, lecz zwrócono jej 100 zł wpisu sądowego.",https://orzeczenia.nsa.gov.pl/doc/6AA1C3251A,,,,cbosa
2025-07-03,WSA w Lublinie,III SAB/Lu 13/25,Negatywny,Merytoryczny,"Bieg terminu załatwienia sprawy nie rozpoczął się albo uległ zawieszeniu na podstawie art. 100c lub art. 100d ustawy o pomocy obywatelom Ukrainy, dlatego sąd nie stwierdził bezczynności ani przewlekłości organu.",Skarga na bezczynność w sprawie zezwolenia na pobyt czasowy i pracę,"Skarżący przegrał sprawę w całości: WSA oddalił skargę, nie stwierdził bezczynności, nie przyznał żądanej sumy pieniężnej i nie skierował pytania prejudycjalnego do TSUE.",https://orzeczenia.nsa.gov.pl/doc/2B33C27C86,,,,cbosa
2025-07-03,WSA w Warszawie,IV SAB/Wa 243/25,Negatywny,Procesowy,szczegółowa przyczyna niepodana w wykazie WSA,Pobyt czasowy,Odrzucono skargę,,Nie wniesiono skargi kasacyjnej,Nie dotyczy,Nie dotyczy,wykaz
2025-07-03,WSA we Wrocławiu,IV SAB/Wr 279/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność,Skarga I. S. na bezczynność Wojewody Dolnośląskiego w sprawie udzielenia zezwolenia na pobyt czasowy i pracę została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/0CAFBC7AFC,,,,cbosa
2025-07-03,WSA we Wrocławiu,IV SAB/Wr 369/25,Bez rozstrzygnięcia,,,Pobyt czasowy,Brak rozstrzygnięcia głównej skargi w bieżącym dokumencie.,https://orzeczenia.nsa.gov.pl/doc/131CBE00AF,,,,cbosa
2025-07-03,WSA we Wrocławiu,IV SAB/Wr 405/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność i przewlekłe prowadzenie postępowania,Skarga została w całości odrzucona z powodu nieuiszczenia wpisu sądowego; zarzuty bezczynności i przewlekłości nie zostały rozpoznane merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/0FA0622FF6,,,,cbosa
2025-07-03,WSA we Wrocławiu,IV SAB/Wr 554/24,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Bezczynność w sprawie zezwolenia na pobyt czasowy i pracę,WSA oddalił w całości skargę A. S. na bezczynność Wojewody Dolnośląskiego w sprawie udzielenia zezwolenia na pobyt czasowy i pracę.,https://orzeczenia.nsa.gov.pl/doc/9C63A6B9CD,,,,cbosa
2025-07-03,WSA we Wrocławiu,IV SAB/Wr 573/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Pobyt czasowy i praca,Skarżący nie uzyskał merytorycznej ochrony przed bezczynnością ani przewlekłością; skargę odrzucono w całości z powodu nieuiszczenia wpisu sądowego.,https://orzeczenia.nsa.gov.pl/doc/A6320454A7,,,,cbosa
2025-07-03,WSA we Wrocławiu,IV SAB/Wr 997/24,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Pobyt czasowy i praca — bezczynność dotycząca wezwania do uzupełnienia braków formalnych wniosku,Skarga R. P. na bezczynność Wojewody Dolnośląskiego została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/51C5F8D5B7,,,,cbosa
2025-07-04,WSA w Gdańsku,III SAB/Gd 215/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Pobyt czasowy,Skarga L. S. na bezczynność Wojewody Pomorskiego została w całości odrzucona z powodu nieuiszczenia wpisu sądowego; skarżąca nie uzyskała merytorycznej ochrony przed zarzucaną bezczynnością.,https://orzeczenia.nsa.gov.pl/doc/EEF2AC5FD0,,,,cbosa
2025-07-04,WSA w Gdańsku,III SAB/Gd 223/25,Negatywny,Procesowy,Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.,Bezczynność w sprawie zezwolenia na pobyt czasowy,Skarga na bezczynność została w całości odrzucona bez merytorycznej oceny bezczynności. Skarżącemu zwrócono wpis od skargi w kwocie 100 zł.,https://orzeczenia.nsa.gov.pl/doc/DEE25B90E0,,,,cbosa
2025-07-04,WSA w Gdańsku,III SAB/Gd 224/25,Negatywny,Procesowy,"Skarżący albo jego pełnomocnik skutecznie cofnął skargę, a postępowanie umorzono.",Pobyt czasowy,Postępowanie ze skargi na bezczynność zostało w całości umorzone wskutek skutecznego cofnięcia skargi. Nie udzielono merytorycznej ochrony przed bezczynnością; skarżącemu zwrócono wpis w kwocie 100 zł.,https://orzeczenia.nsa.gov.pl/doc/6A3088DA99,,,,cbosa
2025-07-04,WSA w Gdańsku,III SAB/Gd 260/25,Negatywny,Procesowy,"Skarżący albo jego pełnomocnik skutecznie cofnął skargę, a postępowanie umorzono.",Pobyt czasowy,"Postępowanie ze skargi na bezczynność umorzono w całości wskutek cofnięcia skargi. Skarżącemu zwrócono wpis sądowy w kwocie 100 zł, lecz sąd nie stwierdził bezczynności ani nie zobowiązał organu do działania.",https://orzeczenia.nsa.gov.pl/doc/5C6377643A,,,,cbosa
2025-07-04,WSA we Wrocławiu,IV SAB/Wr 620/25,Negatywny,Procesowy,Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.,Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność i przewlekłe prowadzenie postępowania,Skarga została w całości odrzucona z powodu nieuzupełnienia w terminie braku formalnego polegającego na niezłożeniu pełnomocnictwa lub jego uwierzytelnionego odpisu. Zarzuty bezczynności i przewlekłości nie zostały rozpoznane merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/37C2D20353,,,,cbosa
2025-07-04,WSA we Wrocławiu,IV SAB/Wr 659/25,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Zezwolenie na pobyt czasowy i pracę,Skarga na bezczynność i przewlekłe prowadzenie postępowania została w całości odrzucona jako niedopuszczalna; zarzutów nie rozpoznano merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/74D1A09788,,,,cbosa
2025-07-07,WSA w Gdańsku,III SAB/Gd 252/25,Negatywny,Procesowy,"Skarżący albo jego pełnomocnik skutecznie cofnął skargę, a postępowanie umorzono.",Bezczynność Wojewody Pomorskiego w sprawie zezwolenia na pobyt czasowy,Postępowanie ze skargi na bezczynność umorzono po cofnięciu skargi; skarżącemu zwrócono 100 zł wpisu sądowego.,https://orzeczenia.nsa.gov.pl/doc/1B9A8624C8,,,,cbosa
2025-07-07,WSA we Wrocławiu,IV SAB/Wr 43/25,Negatywny,Procesowy,"Nie wykazano złożenia podania wszczynającego sprawę administracyjną będącą przedmiotem skargi na przewlekłość, w szczególności nie przedstawiono samego wniosku ani dowodu jego nadania, przez co nie wykazano naruszenia prawa lub interesu prawnego; skargę odrzucono jako niedopuszczalną na podstawie art. 58 § 1 pkt 6 p.p.s.a.",Bezczynność w sprawie udzielenia zezwolenia na pobyt czasowy i pracę,"Skarga na bezczynność została w całości odrzucona jako niedopuszczalna, bez merytorycznego rozpoznania zarzutu bezczynności. Sąd nie zobowiązał organu do działania, a skarżącemu zwrócił wpis w kwocie 100 zł.",https://orzeczenia.nsa.gov.pl/doc/694C97BD96,,,,cbosa
2025-07-07,WSA we Wrocławiu,IV SAB/Wr 479/25,Negatywny,Procesowy,"Nie uzupełniono wymaganego numeru PESEL strony będącej osobą fizyczną albo nie złożono oświadczenia o jego nieposiadaniu, mimo prawidłowego wezwania sądu, co skutkowało odrzuceniem skargi z powodu nieusunięcia braku formalnego.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.",Pobyt czasowy i praca — skarga na bezczynność wojewody,Skarga na bezczynność została w całości odrzucona z powodu nieusunięcia w terminie dwóch braków formalnych: niezłożenia pełnomocnictwa oraz niepodania numeru PESEL strony skarżącej. Zarzutu bezczynności nie rozpoznano merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/BD6125E2E5,,,,cbosa
2025-07-07,WSA we Wrocławiu,IV SAB/Wr 508/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy i praca,Skarżąca nie uzyskała merytorycznej ochrony przed zarzucaną bezczynnością. WSA odrzucił całą skargę z powodu niewykazania uprzedniego wniesienia ponaglenia; niezależną dodatkową podstawą odrzucenia było nieuiszczenie wpisu sądowego mimo wezwania.,https://orzeczenia.nsa.gov.pl/doc/7F8C495FF1,,,,cbosa
2025-07-07,WSA we Wrocławiu,IV SAB/Wr 590/25,Negatywny,Procesowy,"Nie wykazano uprzedniego wniesienia ponaglenia do właściwego organu, mimo że wniesienie takiego ponaglenia jest warunkiem dopuszczalności skargi na bezczynność lub przewlekłe prowadzenie postępowania.",Pobyt czasowy i praca,"Skarga na bezczynność została w całości odrzucona jako niedopuszczalna z powodu braku ponaglenia w aktach administracyjnych i niewykazania przez skarżącą, że zostało ono wniesione. Bezczynność nie została rozpoznana merytorycznie.",https://orzeczenia.nsa.gov.pl/doc/E8880B5396,,,,cbosa
2025-07-07,WSA we Wrocławiu,IV SAB/Wr 634/25,Negatywny,Procesowy,"Skarżący albo jego pełnomocnik skutecznie cofnął skargę, a postępowanie umorzono.",Pobyt czasowy i praca,Skarżący nie uzyskał merytorycznego rozstrzygnięcia zarzutu bezczynności ani nakazania organowi działania; wskutek cofnięcia skargi całe postępowanie sądowoadministracyjne umorzono.,https://orzeczenia.nsa.gov.pl/doc/1D2F8242F8,,,,cbosa
2025-07-07,WSA we Wrocławiu,IV SAB/Wr 665/25,Negatywny,Procesowy,"Skarżący albo jego pełnomocnik skutecznie cofnął skargę, a postępowanie umorzono.",Pobyt czasowy i praca,Całe postępowanie sądowoadministracyjne umorzono wskutek skutecznego cofnięcia skargi; skarżący nie uzyskał merytorycznego rozstrzygnięcia zarzutu bezczynności.,https://orzeczenia.nsa.gov.pl/doc/2F6172EA4E,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 190/25,Pozytywny,Merytoryczny,,Pobyt rezydenta długoterminowego UE,Sąd uzyskał dla skarżącej podstawową ochronę w postaci stwierdzenia przewlekłości i rażącego naruszenia prawa oraz zobowiązania organu do wydania zaświadczenia w terminie 7 dni; nie przyznano żądanej sumy pieniężnej.,https://orzeczenia.nsa.gov.pl/doc/C885A2DB42,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 213/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność,Skarga na bezczynność Wojewody Dolnośląskiego została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/429E3850D0,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 387/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Pobyt czasowy i praca,Skarga na bezczynność Wojewody Dolnośląskiego w sprawie zezwolenia na pobyt czasowy i pracę została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/A512CFCDD1,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 393/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Pobyt czasowy i praca,"Skarga na bezczynność Wojewody Dolnośląskiego została w całości odrzucona z powodu nieuiszczenia wpisu sądowego, bez merytorycznego rozpoznania zarzucanej bezczynności.",https://orzeczenia.nsa.gov.pl/doc/CA50306065,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 624/25,Negatywny,Merytoryczny,Sąd rozpoznał główną skargę merytorycznie i oddalił ją jako niezasadną.,Zezwolenie na pobyt rezydenta długoterminowego Unii Europejskiej,Skarga na bezczynność Wojewody Dolnośląskiego została oddalona w całości.,https://orzeczenia.nsa.gov.pl/doc/F3D673F035,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 632/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.",Bezczynność w sprawie zezwolenia na pobyt czasowy i pracę,"Skarga została w całości odrzucona z powodu nieuiszczenia wpisu sądowego; zarzut bezczynności Wojewody nie został rozpoznany merytorycznie, a cofnięcie skargi uznano za bezskuteczne.",https://orzeczenia.nsa.gov.pl/doc/F2C9653827,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 688/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie uzupełniono wymaganego miejsca zamieszkania lub adresu do doręczeń strony pomimo wezwania sądu.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.; Nie wykazano, że osoba działająca jako pełnomocnik należy do kręgu podmiotów uprawnionych do reprezentowania strony na podstawie art. 35 p.p.s.a., mimo wezwania sądu.",Pobyt czasowy – skarga na bezczynność i przewlekłość,Skarga na bezczynność i przewlekłość została w całości odrzucona z powodu nieusunięcia braków formalnych i nieuiszczenia wpisu sądowego; zarzutów wobec Wojewody Dolnośląskiego nie rozpoznano merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/BEFE9596F9,,,,cbosa
2025-07-08,WSA we Wrocławiu,II SAB/Wr 736/25,Negatywny,Procesowy,"Skarga została odrzucona, ponieważ mimo wezwania sądu nie uiszczono należnego wpisu sądowego.; Nie uzupełniono wymaganego miejsca zamieszkania lub adresu do doręczeń strony pomimo wezwania sądu.; Nie wykazano należycie umocowania pełnomocnika lub nie złożono pełnomocnictwa.; Nie wykazano, że osoba działająca jako pełnomocnik należy do kręgu podmiotów uprawnionych do reprezentowania strony na podstawie art. 35 p.p.s.a., mimo wezwania sądu.",Zezwolenie na pobyt czasowy i pracę – skarga na bezczynność i przewlekłość,Skarga na bezczynność i przewlekłość została w całości odrzucona z powodu nieusunięcia braków formalnych i nieuiszczenia wpisu. Zarzuty dotyczące działania Wojewody nie zostały rozpoznane merytorycznie.,https://orzeczenia.nsa.gov.pl/doc/FE36A140DA,,,,cbosa
